location,date,new_cases,new_deaths,people_fully_vaccinated_per_hundred
Netherlands,2021-09-18,2082.0,7.0,
Netherlands,2021-09-19,1740.0,5.0,70.64
Netherlands,2021-09-20,1409.0,11.0,
Netherlands,2021-09-21,1794.0,6.0,
Netherlands,2021-09-22,1989.0,4.0,
Netherlands,2021-09-23,1934.0,13.0,
Netherlands,2021-09-24,1773.0,5.0,
Netherlands,2021-09-25,1686.0,9.0,
Netherlands,2021-09-26,1651.0,2.0,71.14
Netherlands,2021-09-27,1461.0,9.0,
Netherlands,2021-09-28,1819.0,9.0,
Netherlands,2021-09-29,1831.0,6.0,
Netherlands,2021-09-30,1799.0,3.0,
Netherlands,2021-10-01,1811.0,6.0,
Netherlands,2021-10-02,1739.0,6.0,
Netherlands,2021-10-03,1652.0,2.0,71.58
Netherlands,2021-10-04,1677.0,5.0,
Netherlands,2021-10-05,1942.0,8.0,
Netherlands,2021-10-06,1976.0,7.0,
Netherlands,2021-10-07,2826.0,7.0,
Netherlands,2021-10-08,2839.0,2.0,
Netherlands,2021-10-09,2557.0,2.0,
Netherlands,2021-10-10,2294.0,1.0,71.95
Netherlands,2021-10-11,2769.0,5.0,
Netherlands,2021-10-12,2972.0,8.0,
Netherlands,2021-10-13,3772.0,13.0,
Netherlands,2021-10-14,3694.0,4.0,
Netherlands,2021-10-15,3740.0,9.0,
Netherlands,2021-10-16,3755.0,5.0,
Netherlands,2021-10-17,3700.0,6.0,72.31
Netherlands,2021-10-18,3378.0,4.0,
Netherlands,2021-10-19,3948.0,14.0,
Netherlands,2021-10-20,4633.0,11.0,
Netherlands,2021-10-21,5230.0,8.0,
Netherlands,2021-10-22,5903.0,10.0,
Netherlands,2021-10-23,5700.0,23.0,
Netherlands,2021-10-24,6311.0,2.0,72.62
Netherlands,2021-10-25,5309.0,6.0,
Netherlands,2021-10-26,5811.0,20.0,
Netherlands,2021-10-27,7304.0,17.0,
Netherlands,2021-10-28,7712.0,15.0,
Netherlands,2021-10-29,7427.0,13.0,
Netherlands,2021-10-30,7984.0,13.0,
Netherlands,2021-10-31,8196.0,14.0,72.94
Netherlands,2021-11-01,7720.0,12.0,
Netherlands,2021-11-02,7756.0,19.0,
Netherlands,2021-11-03,9132.0,33.0,
Netherlands,2021-11-04,10255.0,23.0,
Netherlands,2021-11-05,10963.0,21.0,
Netherlands,2021-11-06,11991.0,37.0,
Netherlands,2021-11-07,11376.0,8.0,73.24
Netherlands,2021-11-08,11832.0,22.0,
Netherlands,2021-11-09,11293.0,29.0,
Netherlands,2021-11-10,12723.0,25.0,
Netherlands,2021-11-11,16354.0,27.0,
Netherlands,2021-11-12,16241.0,32.0,
Netherlands,2021-11-13,13897.0,33.0,
Netherlands,2021-11-14,12052.0,6.0,73.52
Netherlands,2021-11-15,19227.0,16.0,
Netherlands,2021-11-16,20210.0,35.0,
Netherlands,2021-11-17,20803.0,45.0,
Netherlands,2021-11-18,23641.0,34.0,
Netherlands,2021-11-19,21083.0,37.0,
Netherlands,2021-11-20,21860.0,56.0,
Netherlands,2021-11-21,20685.0,11.0,73.77
Netherlands,2021-11-22,23024.0,30.0,
Netherlands,2021-11-23,23042.0,54.0,
Netherlands,2021-11-24,23783.0,51.0,
Netherlands,2021-11-25,22239.0,61.0,
Netherlands,2021-11-26,21349.0,59.0,
Netherlands,2021-11-27,22071.0,55.0,
Netherlands,2021-11-28,22172.0,45.0,74.08
Netherlands,2021-11-29,21483.0,32.0,
Netherlands,2021-11-30,22210.0,65.0,
Netherlands,2021-12-01,18595.0,46.0,
Portugal,2020-01-06,0.0,0.0,
Portugal,2020-01-18,0.0,0.0,
Portugal,2020-01-24,0.0,0.0,
Portugal,2020-02-02,0.0,0.0,
Portugal,2020-02-09,0.0,0.0,
Portugal,2020-02-15,0.0,0.0,
Portugal,2020-02-23,0.0,0.0,
Portugal,2020-02-26,0.0,0.0,
Portugal,2020-02-27,0.0,0.0,
Portugal,2020-02-28,0.0,0.0,
Portugal,2020-02-29,0.0,0.0,
Portugal,2020-03-01,0.0,0.0,
Portugal,2020-03-02,2.0,0.0,
Portugal,2020-03-03,0.0,0.0,
Portugal,2020-03-04,3.0,0.0,
Portugal,2020-03-05,3.0,0.0,
Portugal,2020-03-06,5.0,0.0,
Portugal,2020-03-07,7.0,0.0,
Portugal,2020-03-08,10.0,0.0,
Portugal,2020-03-09,0.0,0.0,
Portugal,2020-03-10,11.0,0.0,
Portugal,2020-03-11,18.0,0.0,
Portugal,2020-03-12,0.0,0.0,
Portugal,2020-03-13,53.0,0.0,
Portugal,2020-03-14,57.0,0.0,
Portugal,2020-03-15,76.0,0.0,
Portugal,2020-03-16,86.0,0.0,
Portugal,2020-03-17,117.0,1.0,
Portugal,2020-03-18,0.0,1.0,
Portugal,2020-03-19,337.0,1.0,
Portugal,2020-03-20,235.0,3.0,
Portugal,2020-03-21,260.0,6.0,
Portugal,2020-03-22,320.0,2.0,
Portugal,2020-03-23,460.0,9.0,
Portugal,2020-03-24,302.0,10.0,
Portugal,2020-03-25,633.0,10.0,
Portugal,2020-03-26,549.0,17.0,
Portugal,2020-03-27,724.0,16.0,
Portugal,2020-03-28,902.0,24.0,
Portugal,2020-03-29,792.0,19.0,
Portugal,2020-03-30,446.0,21.0,
Portugal,2020-03-31,1035.0,20.0,
Portugal,2020-04-01,808.0,27.0,
Portugal,2020-04-02,783.0,22.0,
Portugal,2020-04-03,852.0,37.0,
Portugal,2020-04-04,638.0,20.0,
Portugal,2020-04-05,754.0,29.0,
Portugal,2020-04-06,452.0,16.0,
Portugal,2020-04-07,712.0,34.0,
Portugal,2020-04-08,699.0,35.0,
Portugal,2020-04-09,815.0,29.0,
Portugal,2020-04-10,1516.0,26.0,
Portugal,2020-04-11,515.0,35.0,
Portugal,2020-04-12,598.0,34.0,
Portugal,2020-04-13,349.0,31.0,
Portugal,2020-04-14,514.0,32.0,
Portugal,2020-04-15,643.0,32.0,
Portugal,2020-04-16,750.0,30.0,
Portugal,2020-04-17,181.0,28.0,
Portugal,2020-04-18,663.0,30.0,
Portugal,2020-04-19,521.0,27.0,
Portugal,2020-04-20,657.0,21.0,
Portugal,2020-04-21,516.0,27.0,
Portugal,2020-04-22,603.0,23.0,
Portugal,2020-04-23,371.0,35.0,
Portugal,2020-04-24,444.0,34.0,
Portugal,2020-04-25,595.0,26.0,
Portugal,2020-04-26,472.0,23.0,
Portugal,2020-04-27,163.0,25.0,
Portugal,2020-04-28,295.0,20.0,
Portugal,2020-04-29,183.0,25.0,
Portugal,2020-04-30,540.0,16.0,
Portugal,2020-05-01,306.0,18.0,
Portugal,2020-05-02,-161.0,16.0,
Portugal,2020-05-03,92.0,20.0,
Portugal,2020-05-04,242.0,20.0,
Portugal,2020-05-05,178.0,11.0,
Portugal,2020-05-06,480.0,15.0,
Portugal,2020-05-07,533.0,16.0,
Portugal,2020-05-08,553.0,9.0,
Portugal,2020-05-09,138.0,12.0,
Portugal,2020-05-10,175.0,9.0,
Portugal,2020-05-11,98.0,9.0,
Portugal,2020-05-12,234.0,19.0,
Portugal,2020-05-13,219.0,12.0,
Portugal,2020-05-14,187.0,9.0,
Portugal,2020-05-15,264.0,6.0,
Portugal,2020-05-16,227.0,13.0,
Portugal,2020-05-17,226.0,15.0,
Portugal,2020-05-18,173.0,13.0,
Portugal,2020-05-19,223.0,16.0,
Portugal,2020-05-20,228.0,16.0,
Portugal,2020-05-21,252.0,14.0,
Portugal,2020-05-22,288.0,12.0,
Portugal,2020-05-23,271.0,13.0,
Portugal,2020-05-24,152.0,14.0,
Portugal,2020-05-25,165.0,14.0,
Portugal,2020-05-26,219.0,12.0,
Portugal,2020-05-27,285.0,14.0,
Portugal,2020-05-28,304.0,13.0,
Portugal,2020-05-29,350.0,14.0,
Portugal,2020-05-30,257.0,13.0,
Portugal,2020-05-31,297.0,14.0,
Portugal,2020-06-01,200.0,14.0,
Portugal,2020-06-02,195.0,12.0,
Portugal,2020-06-03,366.0,11.0,
Portugal,2020-06-04,331.0,8.0,
Portugal,2020-06-05,377.0,10.0,
Portugal,2020-06-06,382.0,9.0,
Portugal,2020-06-07,342.0,5.0,
Portugal,2020-06-08,192.0,6.0,
Portugal,2020-06-09,421.0,7.0,
Portugal,2020-06-10,294.0,5.0,
Portugal,2020-06-11,310.0,7.0,
Portugal,2020-06-12,270.0,1.0,
Portugal,2020-06-13,283.0,7.0,
Portugal,2020-06-14,227.0,5.0,
Portugal,2020-06-15,346.0,3.0,
Portugal,2020-06-16,300.0,2.0,
Portugal,2020-06-17,336.0,1.0,
Portugal,2020-06-18,417.0,1.0,
Portugal,2020-06-19,375.0,3.0,
Portugal,2020-06-20,377.0,1.0,
Portugal,2020-06-21,292.0,2.0,
Portugal,2020-06-22,259.0,4.0,
Portugal,2020-06-23,345.0,6.0,
Portugal,2020-06-24,367.0,3.0,
Portugal,2020-06-25,311.0,6.0,
Portugal,2020-06-26,451.0,6.0,
Portugal,2020-06-27,323.0,6.0,
Portugal,2020-06-28,457.0,3.0,
Portugal,2020-06-29,266.0,4.0,
Portugal,2020-06-30,229.0,8.0,
Portugal,2020-07-01,313.0,3.0,
Portugal,2020-07-02,328.0,8.0,
Portugal,2020-07-03,374.0,11.0,
Portugal,2020-07-04,413.0,7.0,
Portugal,2020-07-05,328.0,9.0,
Portugal,2020-07-06,232.0,6.0,
Portugal,2020-07-07,287.0,9.0,
Portugal,2020-07-08,443.0,2.0,
Portugal,2020-07-09,418.0,13.0,
Portugal,2020-07-10,402.0,2.0,
Portugal,2020-07-11,542.0,8.0,
Portugal,2020-07-12,291.0,6.0,
Portugal,2020-07-13,306.0,2.0,
Portugal,2020-07-14,233.0,6.0,
Portugal,2020-07-15,375.0,8.0,
Portugal,2020-07-16,339.0,3.0,
Portugal,2020-07-17,312.0,3.0,
Portugal,2020-07-18,313.0,2.0,
Portugal,2020-07-19,246.0,5.0,
Portugal,2020-07-20,135.0,2.0,
Portugal,2020-07-21,127.0,6.0,
Portugal,2020-07-22,252.0,5.0,
Portugal,2020-07-23,229.0,3.0,
Portugal,2020-07-24,313.0,7.0,
Portugal,2020-07-25,263.0,4.0,
Portugal,2020-07-26,209.0,1.0,
Portugal,2020-07-27,135.0,2.0,
Portugal,2020-07-28,111.0,3.0,
Portugal,2020-07-29,203.0,3.0,
Portugal,2020-07-30,255.0,2.0,
Portugal,2020-07-31,204.0,8.0,
Portugal,2020-08-01,238.0,2.0,
Portugal,2020-08-02,153.0,1.0,
Portugal,2020-08-03,106.0,0.0,
Portugal,2020-08-04,112.0,1.0,
Portugal,2020-08-05,167.0,1.0,
Portugal,2020-08-06,213.0,3.0,
Portugal,2020-08-07,290.0,3.0,
Portugal,2020-08-08,186.0,4.0,
Portugal,2020-08-09,131.0,6.0,
Portugal,2020-08-10,157.0,3.0,
Portugal,2020-08-11,120.0,2.0,
Portugal,2020-08-12,278.0,3.0,
Portugal,2020-08-13,325.0,6.0,
Portugal,2020-08-14,235.0,2.0,
Portugal,2020-08-15,198.0,3.0,
Portugal,2020-08-16,121.0,3.0,
Portugal,2020-08-17,132.0,1.0,
Portugal,2020-08-18,214.0,5.0,
Portugal,2020-08-19,253.0,2.0,
Portugal,2020-08-20,291.0,2.0,
Portugal,2020-08-21,219.0,4.0,
Portugal,2020-08-22,241.0,2.0,
Portugal,2020-08-23,145.0,2.0,
Portugal,2020-08-24,123.0,5.0,
Portugal,2020-08-25,192.0,4.0,
Portugal,2020-08-26,362.0,2.0,
Portugal,2020-08-27,399.0,2.0,
Portugal,2020-08-28,401.0,6.0,
Portugal,2020-08-29,374.0,3.0,
Portugal,2020-08-30,320.0,1.0,
Portugal,2020-08-31,244.0,3.0,
Portugal,2020-09-01,231.0,2.0,
Portugal,2020-09-02,390.0,3.0,
Portugal,2020-09-03,418.0,2.0,
Portugal,2020-09-04,406.0,4.0,
Portugal,2020-09-05,486.0,5.0,
Portugal,2020-09-06,315.0,2.0,
Portugal,2020-09-07,249.0,3.0,
Portugal,2020-09-08,388.0,3.0,
Portugal,2020-09-09,646.0,3.0,
Portugal,2020-09-10,585.0,3.0,
Portugal,2020-09-11,687.0,3.0,
Portugal,2020-09-12,497.0,5.0,
Portugal,2020-09-13,673.0,7.0,
Portugal,2020-09-14,613.0,4.0,
Portugal,2020-09-15,425.0,4.0,
Portugal,2020-09-16,605.0,3.0,
Portugal,2020-09-17,770.0,10.0,
Portugal,2020-09-18,780.0,6.0,
Portugal,2020-09-19,849.0,5.0,
Portugal,2020-09-20,552.0,13.0,
Portugal,2020-09-21,623.0,8.0,
Portugal,2020-09-22,463.0,5.0,
Portugal,2020-09-23,802.0,3.0,
Portugal,2020-09-24,691.0,3.0,
Portugal,2020-09-25,899.0,5.0,
Portugal,2020-09-26,884.0,8.0,
Portugal,2020-09-27,665.0,9.0,
Portugal,2020-09-28,425.0,4.0,
Portugal,2020-09-29,688.0,6.0,
Portugal,2020-09-30,825.0,8.0,
Portugal,2020-10-01,854.0,6.0,
Portugal,2020-10-02,888.0,6.0,
Portugal,2020-10-03,963.0,12.0,
Portugal,2020-10-04,904.0,10.0,
Portugal,2020-10-05,734.0,13.0,
Portugal,2020-10-06,427.0,14.0,
Portugal,2020-10-07,944.0,8.0,
Portugal,2020-10-08,1278.0,10.0,
Portugal,2020-10-09,1394.0,12.0,
Portugal,2020-10-10,1646.0,5.0,
Portugal,2020-10-11,1090.0,13.0,
Portugal,2020-10-12,1249.0,14.0,
Portugal,2020-10-13,1208.0,16.0,
Portugal,2020-10-14,2072.0,7.0,
Portugal,2020-10-15,2101.0,11.0,
Portugal,2020-10-16,2608.0,21.0,
Portugal,2020-10-17,2153.0,13.0,
Portugal,2020-10-18,1856.0,19.0,
Portugal,2020-10-19,1949.0,17.0,
Portugal,2020-10-20,1876.0,15.0,
Portugal,2020-10-21,2535.0,16.0,
Portugal,2020-10-22,3270.0,16.0,
Portugal,2020-10-23,2899.0,31.0,
Portugal,2020-10-24,3669.0,21.0,
Portugal,2020-10-25,2577.0,19.0,
Portugal,2020-10-26,2447.0,27.0,
Portugal,2020-10-27,3299.0,28.0,
Portugal,2020-10-28,3960.0,24.0,
Portugal,2020-10-29,4224.0,33.0,
Portugal,2020-10-30,4656.0,40.0,
Portugal,2020-10-31,4007.0,39.0,
Portugal,2020-11-01,3062.0,37.0,
Portugal,2020-11-02,2506.0,46.0,
Portugal,2020-11-03,2596.0,45.0,
Portugal,2020-11-04,7497.0,59.0,
Portugal,2020-11-05,4410.0,46.0,
Portugal,2020-11-06,5550.0,52.0,
Portugal,2020-11-07,6640.0,56.0,
Portugal,2020-11-08,5784.0,48.0,
Portugal,2020-11-09,4096.0,63.0,
Portugal,2020-11-10,3817.0,62.0,
Portugal,2020-11-11,4935.0,82.0,
Portugal,2020-11-12,5839.0,78.0,
Portugal,2020-11-13,6653.0,69.0,
Portugal,2020-11-14,6602.0,55.0,
Portugal,2020-11-15,6035.0,76.0,
Portugal,2020-11-16,8371.0,91.0,
Portugal,2020-11-17,4452.0,81.0,
Portugal,2020-11-18,5891.0,79.0,
Portugal,2020-11-19,6994.0,69.0,
Portugal,2020-11-20,6489.0,61.0,
Portugal,2020-11-21,6472.0,62.0,
Portugal,2020-11-22,4788.0,73.0,
Portugal,2020-11-23,4044.0,74.0,
Portugal,2020-11-24,3919.0,85.0,
Portugal,2020-11-25,5290.0,71.0,
Portugal,2020-11-26,6383.0,82.0,
Portugal,2020-11-27,5444.0,67.0,
Portugal,2020-11-28,4868.0,87.0,
Portugal,2020-11-29,4093.0,64.0,
Portugal,2020-11-30,3262.0,78.0,
Portugal,2020-12-01,2401.0,72.0,
Portugal,2020-12-02,3384.0,68.0,
Portugal,2020-12-03,3772.0,79.0,
Portugal,2020-12-04,4935.0,79.0,
Portugal,2020-12-05,6087.0,73.0,
Portugal,2020-12-06,3834.0,87.0,
Portugal,2020-12-07,2597.0,78.0,
Portugal,2020-12-08,2905.0,81.0,
Portugal,2020-12-09,4097.0,70.0,
Portugal,2020-12-10,3134.0,86.0,
Portugal,2020-12-11,5080.0,95.0,
Portugal,2020-12-12,4413.0,88.0,
Portugal,2020-12-13,4044.0,98.0,
Portugal,2020-12-14,2194.0,90.0,
Portugal,2020-12-15,2638.0,84.0,
Portugal,2020-12-16,4720.0,82.0,
Portugal,2020-12-17,4320.0,87.0,
Portugal,2020-12-18,4336.0,75.0,
Portugal,2020-12-19,3835.0,86.0,
Portugal,2020-12-20,3334.0,71.0,
Portugal,2020-12-21,2099.0,57.0,
Portugal,2020-12-22,2436.0,63.0,
Portugal,2020-12-23,4602.0,89.0,
Portugal,2020-12-24,4378.0,70.0,
Portugal,2020-12-25,4146.0,65.0,
Portugal,2020-12-26,1214.0,78.0,
Portugal,2020-12-27,1577.0,63.0,
Portugal,2020-12-28,2093.0,58.0,
Portugal,2020-12-29,3336.0,74.0,
Portugal,2020-12-30,6049.0,79.0,
Portugal,2020-12-31,7627.0,76.0,
Portugal,2021-01-01,6951.0,66.0,
Portugal,2021-01-02,3241.0,73.0,
Portugal,2021-01-03,3384.0,73.0,
Portugal,2021-01-04,4369.0,78.0,
Portugal,2021-01-05,4956.0,90.0,
Portugal,2021-01-06,10027.0,91.0,
Portugal,2021-01-07,9927.0,95.0,
Portugal,2021-01-08,10176.0,118.0,
Portugal,2021-01-09,9478.0,111.0,
Portugal,2021-01-10,7502.0,102.0,
Portugal,2021-01-11,5604.0,122.0,0.0
Portugal,2021-01-12,7259.0,155.0,0.0
Portugal,2021-01-13,10556.0,156.0,0.0
Portugal,2021-01-14,10698.0,148.0,0.0
Portugal,2021-01-15,10663.0,159.0,0.0
Portugal,2021-01-16,10947.0,166.0,0.0
Portugal,2021-01-17,10385.0,152.0,0.01
Portugal,2021-01-18,6702.0,167.0,0.01
Portugal,2021-01-19,10455.0,218.0,0.09
Portugal,2021-01-20,14647.0,219.0,0.18
Portugal,2021-01-21,13544.0,221.0,0.23
Portugal,2021-01-22,13987.0,234.0,0.25
Portugal,2021-01-23,15333.0,274.0,0.29
Portugal,2021-01-24,11721.0,275.0,0.3
Portugal,2021-01-25,6923.0,252.0,
Portugal,2021-01-26,10765.0,291.0,
Portugal,2021-01-27,15073.0,293.0,
Portugal,2021-01-28,16432.0,303.0,
Portugal,2021-01-29,13200.0,278.0,
Portugal,2021-01-30,12435.0,293.0,0.64
Portugal,2021-01-31,9498.0,303.0,0.67
Portugal,2021-02-01,5805.0,275.0,0.79
Portugal,2021-02-02,5540.0,260.0,0.81
Portugal,2021-02-03,9083.0,240.0,0.86
Portugal,2021-02-04,7914.0,225.0,0.95
Portugal,2021-02-05,6916.0,258.0,1.05
Portugal,2021-02-06,6132.0,214.0,1.14
Portugal,2021-02-07,3508.0,204.0,1.14
Portugal,2021-02-08,2505.0,196.0,1.16
Portugal,2021-02-09,2583.0,203.0,1.18
Portugal,2021-02-10,4387.0,161.0,1.28
Portugal,2021-02-11,3480.0,167.0,1.44
Portugal,2021-02-12,2854.0,149.0,1.68
Portugal,2021-02-13,2856.0,149.0,1.95
Portugal,2021-02-14,1677.0,138.0,2.05
Portugal,2021-02-15,1303.0,90.0,2.15
Portugal,2021-02-16,1502.0,111.0,2.2
Portugal,2021-02-17,2324.0,127.0,2.26
Portugal,2021-02-18,1944.0,105.0,2.34
Portugal,2021-02-19,1940.0,67.0,2.46
Portugal,2021-02-20,1570.0,76.0,2.59
Portugal,2021-02-21,1186.0,65.0,2.62
Portugal,2021-02-22,549.0,61.0,2.65
Portugal,2021-02-23,1032.0,63.0,2.66
Portugal,2021-02-24,1480.0,50.0,2.69
Portugal,2021-02-25,1160.0,49.0,2.72
Portugal,2021-02-26,1027.0,58.0,2.75
Portugal,2021-02-27,1071.0,33.0,2.8
Portugal,2021-02-28,718.0,41.0,2.82
Portugal,2021-03-01,394.0,34.0,2.86
Portugal,2021-03-02,691.0,38.0,2.87
Portugal,2021-03-03,979.0,41.0,2.89
Portugal,2021-03-04,830.0,28.0,2.94
Portugal,2021-03-05,949.0,28.0,2.99
Portugal,2021-03-06,1007.0,26.0,3.08
Portugal,2021-03-07,682.0,28.0,3.12
Portugal,2021-03-08,365.0,25.0,3.19
Portugal,2021-03-09,847.0,30.0,3.22
Portugal,2021-03-10,642.0,22.0,3.24
Portugal,2021-03-11,627.0,18.0,3.32
Portugal,2021-03-12,577.0,15.0,3.46
Portugal,2021-03-13,564.0,19.0,3.6
Portugal,2021-03-14,541.0,15.0,3.65
Portugal,2021-03-15,256.0,10.0,3.71
Portugal,2021-03-16,384.0,13.0,3.74
Portugal,2021-03-17,673.0,15.0,3.8
Portugal,2021-03-18,485.0,21.0,4.02
Portugal,2021-03-19,568.0,11.0,4.34
Portugal,2021-03-20,457.0,8.0,4.62
Portugal,2021-03-21,450.0,6.0,4.75
Portugal,2021-03-22,248.0,16.0,4.8
Portugal,2021-03-23,434.0,10.0,4.88
Portugal,2021-03-24,575.0,11.0,4.9
Portugal,2021-03-25,423.0,9.0,4.93
Portugal,2021-03-26,488.0,5.0,4.98
Portugal,2021-03-27,344.0,8.0,5.0
Portugal,2021-03-28,365.0,10.0,5.02
Portugal,2021-03-29,309.0,6.0,5.03
